sex,race,y_true,y_prob,y_pred
Male,White,1,0.5062857,1
Female,White,1,0.78472626,1
Male,Black,1,0.5986165,1
Male,White,0,0.0034407938,0
Male,White,0,0.14650296,0
Male,Black,1,0.2829321,0
Female,Black,0,0.0028359273,0
Male,White,0,0.023556208,0
Female,Black,0,0.0013860659,0
Male,White,0,0.00083392963,0
Female,White,0,0.016926939,0
Female,White,0,0.025256714,0
Male,White,1,0.72909147,1
Male,White,1,0.9986464,1
Male,White,0,0.0038945912,0
Male,White,0,0.14456691,0
Male,White,0,0.4753031,0
Male,White,0,0.0010814437,0
Male,Black,0,0.12453939,0
Female,White,0,0.0008078006,0
Female,Black,0,0.0053694304,0
Male,White,1,0.9984687,1
Male,White,0,0.34271383,0
Male,White,1,0.8080499,1
Female,White,1,0.9987458,1
Male,Black,0,0.0019887164,0
Male,White,0,0.0763354,0
Male,White,0,0.10707046,0
Male,White,0,0.0069430913,0
Male,White,0,9.871056e-05,0
Male,White,0,0.17657839,0
Male,Black,0,0.0058779563,0
Female,White,0,0.01530984,0
Female,White,0,0.030453254,0
Male,White,0,0.006868648,0
Female,White,0,0.15489337,0
Male,White,1,0.98263645,1
Male,White,1,0.5049923,1
Male,White,0,0.01423397,0
Male,White,1,0.7250054,1
Male,White,0,0.50950503,1
Male,White,0,0.42690116,0
Male,White,1,0.69981575,1
Male,Asian-Pac-Islander,0,0.01652472,0
Male,White,1,0.6696214,1
Male,White,0,0.008205978,0
Male,White,0,0.116884395,0
Female,White,0,0.0014110578,0
Male,White,0,0.44683978,0
Female,Black,0,0.49370193,0
Male,White,1,0.8225699,1
Male,White,0,0.33411464,0
Female,White,0,0.0037008738,0
Male,White,0,0.2137657,0
Female,White,0,0.06031998,0
Female,White,0,0.0021862574,0
Male,White,0,0.016194938,0
Male,White,0,0.3890945,0
Male,White,0,0.33987957,0
Male,White,0,0.051783226,0
Male,White,0,0.01623539,0
Male,White,0,0.012247647,0
Male,White,0,0.16445594,0
Male,White,0,0.15651378,0
Male,White,0,0.010474107,0
Male,White,1,0.82889503,1
Male,White,1,0.49268556,0
Male,White,1,0.5155213,1
Male,White,1,0.14049885,0
Female,White,0,0.00011559405,0
Male,White,0,0.30741152,0
Male,White,1,0.6406466,1
Male,White,0,0.00092945807,0
Female,White,0,0.030756574,0
Female,White,0,0.0033391928,0
Female,White,0,0.008293837,0
Male,Black,0,0.061637364,0
Female,White,0,0.00016897614,0
Male,Asian-Pac-Islander,0,0.069981225,0
Female,White,0,0.016926939,0
Male,White,0,0.013498657,0
Female,White,1,0.3214613,0
Male,White,1,0.9425286,1
Male,White,0,0.37478447,0
Male,White,0,0.012247647,0
Male,White,0,0.31542292,0
Female,White,0,0.021295123,0
Male,White,0,0.0069110044,0
Male,White,0,0.0009371445,0
Male,White,0,0.19202185,0
Male,White,1,0.36167514,0
Male,White,0,0.1633706,0
Female,Black,0,0.0040567047,0
Male,White,0,0.10263655,0
Male,Asian-Pac-Islander,0,0.3030484,0
Male,Asian-Pac-Islander,1,0.487933,0
Male,White,0,0.31642985,0
Female,White,1,0.66832566,1
Male,Black,0,0.025938716,0
Female,White,0,0.007814221,0
Male,White,0,0.0011090253,0
Male,White,0,0.16242962,0
Male,White,0,0.29200122,0
Female,White,0,0.002282183,0
Male,White,0,0.1351347,0
Female,White,0,0.0071527376,0
Male,White,0,0.35989505,0
Male,White,0,0.0067845187,0
Male,White,0,0.0870407,0
Male,White,0,0.33018672,0
Male,White,1,0.38867253,0
Male,White,0,0.19799225,0
Female,Asian-Pac-Islander,0,0.0039765947,0
Female,White,1,0.3869305,0
Female,Black,0,0.018688431,0
Male,White,1,0.5282665,1
Male,Black,0,0.5389497,1
Male,White,1,0.9454139,1
Male,White,0,0.33809242,0
Male,White,1,0.86468554,1
Female,White,0,0.0011712852,0
Male,White,0,0.030386176,0
Male,White,0,0.06412185,0
Female,White,0,0.01353968,0
Male,White,1,0.46374336,0
Female,Black,0,0.0019067781,0
Male,White,0,0.044573117,0
Female,White,0,0.0019833758,0
Male,White,1,0.6747202,1
Female,Black,0,0.007626903,0
Female,Black,0,0.07296953,0
Male,White,0,0.29617816,0
Male,White,1,0.58968663,1
Male,White,0,0.0015320423,0
Female,Other,0,0.0020771378,0
Male,White,0,0.46055222,0
Male,White,0,0.000706378,0
Female,Black,0,0.0034294813,0
Female,Black,0,0.0005392349,0
Female,Asian-Pac-Islander,0,0.120542236,0
Male,White,0,0.26758495,0
Male,White,0,0.646857,1
Male,White,1,0.9031636,1
Female,White,0,0.02380697,0
Male,White,1,0.73692006,1
Female,White,0,0.0013655722,0
Male,White,0,0.0028143872,0
Male,White,0,0.23595479,0
Male,White,1,0.4558226,0
Male,White,0,0.0034463345,0
Female,White,0,0.00011037758,0
Male,White,0,0.027842326,0
Male,White,0,0.0080111185,0
Female,White,0,0.050060928,0
Male,White,0,0.0014277945,0
Female,White,0,0.36058217,0
Male,White,0,0.32877555,0
Male,Other,0,0.0034881863,0
Female,White,0,0.007304846,0
Female,Black,0,0.00076597487,0
Male,White,0,0.44114217,0
Female,White,0,0.022162456,0
Male,White,1,0.70684457,1
Male,White,0,0.14256497,0
Male,White,0,0.034951817,0
Male,White,0,0.002873736,0
Female,White,1,0.2788245,0
Female,White,0,0.05779285,0
Female,White,0,0.0022584938,0
Female,White,0,0.3079891,0
Male,White,0,0.21434493,0
Male,White,1,0.5673342,1
Male,White,0,0.37855768,0
Female,White,0,0.014414593,0
Female,White,0,0.0035465371,0
Female,White,1,0.99038815,1
Female,White,0,8.306473e-05,0
Female,White,0,0.012459752,0
Male,White,1,0.59913766,1
Female,Amer-Indian-Eskimo,0,0.032651868,0
Male,White,0,0.0030216246,0
Male,White,0,0.5244372,1
Male,White,0,0.14432158,0
Male,White,0,0.2990338,0
Female,White,0,0.15313785,0
Female,White,0,0.05117131,0
Male,White,1,0.5099007,1
Male,White,0,0.04534103,0
Female,White,1,0.4524033,0
Male,White,0,0.0038403324,0
Male,White,0,0.07852248,0
Female,White,1,0.63535297,1
Male,Black,0,0.0008462632,0
Male,White,0,0.101756535,0
Female,White,0,0.000654165,0
Female,White,0,0.0035514948,0
Male,White,0,0.0018168532,0
Female,White,0,0.0034975405,0
Male,White,0,0.17725451,0
Male,White,0,0.53535044,1
Male,White,0,0.14595021,0
Male,Black,0,0.23936296,0
Female,White,0,0.035172854,0
Male,White,0,0.10009394,0
Female,White,0,0.012319142,0
Male,White,1,0.18941928,0
Male,White,0,0.021711564,0
Male,White,0,0.072451875,0
Female,White,0,0.07758261,0
Male,White,0,0.7455809,1
Male,White,0,0.0020029244,0
Male,White,0,0.23392929,0
Male,White,0,0.0016526474,0
Female,Asian-Pac-Islander,0,0.011589331,0
Male,White,1,0.25194594,0
Male,White,1,1.0,1
Male,White,1,0.9043753,1
Male,White,0,0.6474612,1
Male,White,0,0.0010217212,0
Male,White,0,0.015328716,0
Female,Black,0,0.0008654815,0
Female,White,0,0.17552772,0
Female,White,0,0.0002391274,0
Male,White,1,0.76175755,1
Female,White,0,3.589031e-05,0
Male,White,1,0.8738925,1
Male,White,1,0.19112553,0
Male,White,1,0.13967256,0
Female,White,0,0.0020399117,0
Female,White,0,0.005555639,0
Male,White,0,0.34282714,0
Male,Black,0,0.55441153,1
Male,White,1,0.4854391,0
Female,White,0,0.0010071766,0
Female,White,0,0.003731667,0
Male,White,0,0.18860906,0
Male,White,0,0.008913105,0
Male,White,1,0.25589168,0
Male,Other,0,0.0004681799,0
Male,White,1,0.8286447,1
Male,White,0,0.38503948,0
Male,White,1,0.5760417,1
Female,White,0,0.15624204,0
Female,White,0,0.0028776794,0
Male,White,0,0.0074517047,0
Male,White,0,0.0029126524,0
Male,White,0,0.5489967,1
Male,White,0,0.08649138,0
Male,White,0,0.12990542,0
Female,White,0,0.0043245996,0
Male,White,1,0.25662395,0
Male,White,0,0.00014198275,0
Male,White,1,0.1767021,0
Male,White,0,0.051440075,0
Male,White,0,0.030735886,0
Male,White,0,0.54959726,1
Male,White,0,0.09163539,0
Female,Other,0,0.0059213755,0
Female,White,0,0.27092823,0
Male,White,0,0.5335849,1
Male,Black,0,0.029947447,0
Male,White,0,0.0077648447,0
Male,White,1,0.44078425,0
Male,Black,0,0.003158396,0
Male,White,0,0.00054262026,0
Male,White,1,0.47710997,0
Male,White,0,0.8749523,1
Male,White,0,0.5969763,1
Male,White,1,0.7543541,1
Male,White,1,0.5292237,1
Female,White,0,0.00040753424,0
Male,White,0,0.00047971914,0
Male,White,1,0.4837812,0
Male,Black,1,0.347511,0
Male,Black,1,0.971131,1
Male,White,1,0.6027627,1
Male,White,0,0.13120101,0
Male,White,1,0.3890519,0
Male,White,0,0.25861323,0
Male,White,0,0.07877258,0
Male,White,0,0.0006125316,0
Female,White,0,0.0034256214,0
Male,White,0,0.0031241104,0
Male,White,1,0.43178797,0
Male,White,1,0.43065786,0
Male,White,1,0.5663779,1
Male,White,0,0.0052236137,0
Male,Black,1,0.4513276,0
Male,White,0,0.0005749157,0
Female,Black,0,0.0016919536,0
Female,White,0,0.0005338106,0
Male,White,1,0.95272726,1
Female,White,0,0.024377657,0
Female,White,0,0.04927629,0
Female,Black,0,0.0005928026,0
Male,White,1,0.22271514,0
Male,Black,0,0.16262133,0
Male,White,0,0.00059212244,0
Male,White,1,0.7157245,1
Male,White,1,0.4160622,0
Female,White,0,0.0017526502,0
Male,White,1,0.3291806,0
Male,White,0,0.008193057,0
Male,White,1,0.6969372,1
Male,White,0,0.3821705,0
Male,White,0,0.0025687416,0
Male,White,1,0.019962832,0
Male,White,0,0.127546,0
Male,White,1,1.0,1
Male,White,1,0.92308885,1
Female,White,0,0.012035593,0
Male,White,0,0.5186471,1
Male,White,0,0.13647301,0
Female,White,1,0.3128294,0
Male,White,0,0.05303185,0
Female,Black,1,1.0,1
Male,White,0,0.29210886,0
Male,Black,0,0.0031335189,0
Male,White,0,0.4259256,0
Female,White,0,0.03133338,0
Male,White,0,0.39455947,0
Male,White,0,0.0042860643,0
Male,White,0,0.47164503,0
Female,White,0,0.00043561205,0
Male,Black,0,0.44260663,0
Female,White,0,0.37622193,0
Male,White,0,0.22477652,0
Male,White,0,0.3409372,0
Female,White,0,0.7851739,1
Male,White,0,0.0008668564,0
Male,White,1,0.77860516,1
Male,White,1,0.92048883,1
Male,White,0,0.04496184,0
Female,White,0,0.0034013998,0
Male,White,1,0.17728627,0
Female,White,0,8.824266e-05,0
Female,White,0,0.006499834,0
Male,White,0,0.028013188,0
Male,White,1,0.5975884,1
Female,White,0,0.05146999,0
Male,White,0,0.056703594,0
Male,White,0,0.084366865,0
Male,White,0,0.34679097,0
Male,White,0,0.30009335,0
Male,White,0,0.49991617,0
Male,White,0,0.22578716,0
Male,White,0,0.003202809,0
Male,Amer-Indian-Eskimo,0,0.3130448,0
Male,White,1,0.503744,1
Male,White,0,0.009900397,0
Female,Black,0,0.00010018659,0
Female,White,0,0.08182115,0
Male,White,0,0.0020043345,0
Male,White,1,0.20790142,0
Female,White,0,0.017692562,0
Female,Other,0,0.0025406943,0
Male,White,0,0.1517756,0
Female,White,0,0.13944435,0
Female,White,0,0.5337114,1
Female,White,0,0.018455435,0
Female,White,0,0.038563684,0
Male,White,0,0.547879,1
Female,White,0,0.22697973,0
Male,White,1,0.619133,1
Male,White,0,0.4444141,0
Female,Black,0,0.0016133032,0
Male,Asian-Pac-Islander,1,0.5721622,1
Male,White,1,0.8920375,1
Male,White,0,0.12501182,0
Female,White,0,0.004507428,0
Female,White,0,0.00088261394,0
Male,White,0,0.007424007,0
Male,White,1,0.84070426,1
Male,White,0,0.0008141824,0
Male,White,0,0.05336717,0
Male,White,1,0.84875,1
Male,White,0,9.7429765e-05,0
Male,White,0,0.35809773,0
Female,White,1,0.09061788,0
Male,White,0,0.18079048,0
Male,Asian-Pac-Islander,1,0.67357874,1
Male,White,0,0.37006462,0
Female,White,0,0.034879193,0
Female,White,0,0.24055965,0
Male,White,0,0.3734841,0
Male,White,0,0.20082179,0
Male,White,0,0.005340598,0
Male,White,0,0.35227147,0
Male,White,1,0.7288833,1
Male,White,1,0.2973283,0
Male,White,1,0.63460404,1
Female,White,0,0.0013596475,0
Male,White,1,0.25507408,0
Male,White,1,0.75735277,1
Female,White,0,0.06833223,0
Male,White,0,0.6757628,1
Female,Black,0,0.0019943358,0
Male,White,0,0.041583277,0
Male,White,1,0.3231145,0
Male,White,0,0.9208882,1
Male,White,1,0.5852128,1
Male,White,0,0.8475342,1
Female,Amer-Indian-Eskimo,0,0.028818978,0
Male,White,1,0.99489814,1
Male,White,0,0.65949124,1
Male,White,0,0.66018856,1
Male,White,0,0.1085433,0
Female,White,0,0.008628929,0
Male,White,0,0.0010703813,0
Male,White,0,0.058496334,0
Male,White,0,0.10598034,0
Male,White,0,0.09157383,0
Male,White,0,0.30055654,0
Male,Asian-Pac-Islander,1,0.3933708,0
Male,White,0,0.44741067,0
Male,Other,0,0.21643709,0
Male,White,0,0.0024648295,0
Male,White,1,0.7239897,1
Male,White,0,0.10834743,0
Female,Black,0,0.0022924652,0
Male,White,0,0.013496027,0
Female,White,0,0.009153788,0
Male,White,0,0.33553112,0
Male,White,1,0.043556016,0
Female,White,0,0.015840907,0
Male,White,0,0.44232917,0
Male,White,0,0.00091907283,0
Female,White,0,0.0077187927,0
Male,White,1,0.46018243,0
Male,White,1,0.5139884,1
Female,White,0,0.006548719,0
Female,Black,0,0.027040025,0
Male,White,0,0.647641,1
Female,White,1,0.89989495,1
Female,White,0,0.015299579,0
Male,White,0,0.15747999,0
Male,White,0,0.0018473453,0
Male,White,1,0.59913766,1
Female,White,0,0.015740987,0
Male,White,0,0.23762554,0
Male,White,1,0.7329324,1
Female,White,0,0.0074754995,0
Male,White,1,0.98929286,1
Female,White,1,0.99999994,1
Female,Black,0,0.0071109775,0
Male,White,1,1.0,1
Male,White,1,0.39665386,0
Male,White,1,0.66961986,1
Male,White,1,0.7668824,1
Male,White,0,0.31313932,0
Female,White,0,0.0011435737,0
Female,White,0,0.010861263,0
Male,Black,0,0.3593042,0
Male,White,0,0.5222858,1
Male,White,1,0.28465238,0
Male,White,1,0.6545794,1
Female,White,0,0.06417675,0
Male,Asian-Pac-Islander,0,0.0048583415,0
Female,White,0,0.0018226539,0
Male,White,1,0.71186197,1
Female,Asian-Pac-Islander,0,0.007188474,0
Male,White,0,0.14751396,0
Male,White,0,0.10980135,0
Male,White,0,0.30476013,0
Male,White,0,0.2567179,0
Female,White,0,0.10348657,0
Female,White,0,0.07592301,0
Male,White,0,0.14161406,0
Female,White,0,0.012482926,0
Male,White,0,0.00068611064,0
Female,Black,0,0.002075184,0
Male,White,1,0.55651593,1
Male,White,0,0.39781955,0
Female,White,0,0.0017259059,0
Female,White,0,0.0036651294,0
Female,Black,0,0.0016929043,0
Male,White,1,0.5071466,1
Male,White,0,0.39187256,0
Female,Black,0,0.01568985,0
Female,White,0,0.011178533,0
Male,White,1,0.06670777,0
Male,White,1,0.5355314,1
Male,White,0,0.52460843,1
Male,White,0,0.01006471,0
Male,White,0,0.18809278,0
Male,White,0,0.0028809758,0
Male,White,0,0.19881727,0
Male,White,1,0.14232907,0
Male,White,0,0.69648135,1
Male,White,1,0.8338707,1
Female,Asian-Pac-Islander,0,0.018925425,0
Male,White,0,0.005007811,0
Female,White,0,0.0015612593,0
Male,White,1,0.9500888,1
Female,White,0,0.0012431592,0
Male,White,0,0.0019757648,0
Female,White,0,0.12591684,0
Male,White,1,0.79537135,1
Male,White,0,0.6162659,1
Female,White,1,0.98939395,1
Male,White,0,0.19649985,0
Female,White,0,0.0024367084,0
Female,Black,0,0.22915421,0
Male,White,1,0.99440277,1
Male,White,0,0.00070527184,0
Male,White,0,0.008285586,0
Female,Black,0,0.02806167,0
Male,White,0,0.043260597,0
Female,White,0,0.21035612,0
Male,White,1,0.013049523,0
Male,White,1,0.2857107,0
Male,White,0,0.09304591,0
Male,White,0,0.019652726,0
Male,White,0,0.28807542,0
Male,White,0,0.092978805,0
Male,White,0,0.16276346,0
Female,White,0,0.00116661,0
Male,Black,1,0.46402913,0
Female,White,0,0.00046079696,0
Female,Black,0,0.0007637678,0
Male,White,0,0.17995663,0
Male,White,0,0.08016284,0
Male,White,1,0.82014674,1
Male,White,0,0.08822596,0
Male,White,1,0.17203312,0
Male,White,0,0.0014007945,0
Male,White,1,0.46684486,0
Male,White,0,0.16967283,0
Male,White,0,0.46677995,0
Male,White,1,0.3459266,0
Male,White,1,0.79561466,1
Female,White,0,0.019892072,0
Male,Black,0,0.08700029,0
Male,White,0,0.074068755,0
Male,White,1,0.78393555,1
Male,White,0,0.35180643,0
Male,Other,0,0.06566585,0
Male,White,1,0.25025815,0
Male,White,0,0.06351607,0
Male,White,1,0.5812292,1
Male,White,1,0.34782887,0
Male,Black,0,0.0008990505,0
Male,Asian-Pac-Islander,0,0.0132941175,0
Female,White,0,0.00041703155,0
Male,White,0,0.7007011,1
Male,White,0,0.00034672857,0
Female,White,1,0.90765864,1
Male,White,0,0.053256348,0
Male,White,1,0.96785367,1
Male,White,0,0.0020626306,0
Male,White,1,0.82945454,1
Male,White,0,0.0034303714,0
Male,Black,0,0.003868336,0
Female,Black,1,0.093064874,0
Male,White,1,0.8471683,1
Male,Other,1,0.5480793,1
Male,White,0,0.5258608,1
Female,White,0,0.004647871,0
Male,White,0,0.027878603,0
Male,White,1,0.38764223,0
Male,White,1,0.41967547,0
Male,White,1,0.5892333,1
Male,White,0,0.0017040424,0
Female,White,0,0.0045094094,0
Female,Black,0,0.01436575,0
Male,White,0,0.12621024,0
Male,White,0,0.18184885,0
Female,White,0,0.03437289,0
Male,White,1,0.75518066,1
Male,White,1,0.53593785,1
Male,White,0,0.5719687,1
Female,White,0,0.27215806,0
Female,White,0,0.027652614,0
Male,White,1,0.669436,1
Male,White,0,0.023655765,0
Male,White,0,0.008202765,0
Female,White,1,0.5923401,1
Male,White,0,0.127546,0
Female,Black,0,0.036425963,0
Male,White,1,0.304742,0
Male,White,0,0.027878603,0
Male,White,1,0.36509982,0
Male,White,0,0.24383259,0
Female,White,0,0.0049976087,0
Female,White,1,0.21236879,0
Male,Asian-Pac-Islander,1,0.7420883,1
Female,White,0,0.00012601785,0
Female,Black,0,0.0036009504,0
Male,White,1,0.82211745,1
Female,White,0,0.013964105,0
Female,Black,0,0.042858493,0
Female,White,0,0.022728682,0
Male,White,1,0.48355597,0
Male,White,0,0.00051105523,0
Female,Black,0,0.0024877742,0
Male,White,0,0.0049340227,0
Female,White,0,0.22257265,0
Female,White,0,0.00028534894,0
Male,Black,1,0.8191141,1
Female,White,0,9.531161e-05,0
Female,White,0,0.03342989,0
Female,White,0,0.0052783266,0
Male,White,1,0.6563898,1
Male,White,0,0.82889503,1
Male,White,0,0.11595534,0
Male,Black,0,0.12609638,0
Female,White,0,0.036540613,0
Male,White,1,0.59929276,1
Female,White,0,0.00079055986,0
Male,White,1,1.0,1
Male,Black,0,0.7926171,1
Male,White,0,0.0073985965,0
Male,Black,0,0.00025384664,0
Male,White,0,0.010831045,0
Male,Asian-Pac-Islander,1,0.8767694,1
Male,White,0,0.17368671,0
Male,White,0,0.019108512,0
Male,White,0,0.2710563,0
Male,White,1,0.8813614,1
Female,White,0,0.13846269,0
Male,White,0,0.009516429,0
Male,White,1,0.92189735,1
Male,White,1,0.7234688,1
Male,White,0,0.048259772,0
Male,White,0,0.09343467,0
Male,White,0,0.007997791,0
Female,White,0,0.001948611,0
Female,White,0,0.004537236,0
Male,White,0,0.0055230726,0
Male,White,0,0.2097539,0
Male,White,0,0.13313027,0
Female,White,0,0.00012781988,0
Male,White,0,0.0008857377,0
Male,White,1,0.2701936,0
Male,White,1,0.62186664,1
Female,White,0,0.14008737,0
Female,Other,0,0.0071363533,0
Female,White,0,0.0012857397,0
Male,White,0,0.06901284,0
Male,White,0,0.30476922,0
Male,White,1,0.60790265,1
Female,White,1,0.7637294,1
Male,White,0,0.005906604,0
Male,White,0,0.046734463,0
Male,White,0,0.04482554,0
Male,White,0,0.0028076877,0
Male,White,0,0.073516674,0
Male,White,0,0.11966288,0
Female,Black,0,0.006657682,0
Female,White,0,0.0013540225,0
Male,White,0,0.014030335,0
Male,White,1,0.7152188,1
Female,White,0,0.00071355497,0
Male,White,0,0.0025135945,0
Male,White,0,0.08043529,0
Female,Black,0,0.0027489525,0
Male,Black,0,0.057117756,0
Male,White,0,0.35635513,0
Male,Black,0,0.0034621367,0
Male,White,1,0.98782647,1
Female,White,1,0.6889997,1
Male,White,0,0.38727593,0
Male,White,1,1.0,1
Male,White,0,0.033987336,0
Male,Black,0,0.016660266,0
Male,White,1,0.3095516,0
Male,White,1,0.7520962,1
Male,White,0,0.25861323,0
Female,White,0,0.006850619,0
Male,Asian-Pac-Islander,0,0.0093849795,0
Male,White,0,0.10482958,0
Male,White,0,0.75939655,1
Male,White,0,0.6720269,1
Male,White,0,0.042418204,0
Male,White,0,0.13145542,0
Male,Black,1,0.1366021,0
Male,White,0,0.056805152,0
Male,White,0,0.0010826342,0
Male,White,0,0.0007963375,0
Male,White,0,0.29486576,0
Female,Black,0,0.0020025773,0
Male,White,0,0.70945466,1
Male,White,0,0.09143079,0
Male,White,0,0.092066385,0
Female,White,0,0.007644308,0
Female,White,1,0.31234497,0
Male,White,0,0.0043129534,0
Male,White,0,0.0044138976,0
Male,White,0,0.5555084,1
Male,Asian-Pac-Islander,0,0.0034318992,0
Male,White,1,0.5009599,1
Male,White,1,0.3974341,0
Female,White,0,0.08454777,0
Male,White,0,0.24320158,0
Male,White,0,0.040001772,0
Male,White,1,0.56002104,1
Female,White,0,0.00011450597,0
Male,White,0,0.42156607,0
Male,White,0,0.7516538,1
Female,White,0,0.015068629,0
Male,White,0,0.00077994633,0
Male,Asian-Pac-Islander,0,0.0059018806,0
Male,Black,0,0.0042115883,0
Male,Amer-Indian-Eskimo,1,0.8134275,1
Female,White,0,0.013249893,0
Male,Other,0,0.00031930316,0
Male,Black,0,0.0049068863,0
Male,White,0,0.014408749,0
Female,Black,0,0.009186387,0
Male,White,0,0.11897668,0
Male,White,0,0.06913716,0
Female,White,0,0.001049331,0
Male,White,0,0.020516304,0
Male,White,1,0.28789508,0
Male,White,1,0.3636564,0
Male,White,0,0.012621097,0
Male,White,1,0.25425783,0
Female,Black,0,0.00011204034,0
Male,White,0,0.7426274,1
Male,White,0,0.52881885,1
Female,White,1,0.5480844,1
Male,White,0,0.011961318,0
Male,White,0,0.12310917,0
Male,Amer-Indian-Eskimo,0,0.4198855,0
Male,White,0,0.066313654,0
Male,White,0,0.13992733,0
Female,White,1,0.68275094,1
Male,Black,1,0.80629647,1
Female,White,0,0.44516435,0
Female,White,0,0.07488603,0
Female,White,0,0.004730959,0
Male,White,0,0.07733251,0
Female,White,0,0.0068299845,0
Female,Asian-Pac-Islander,0,0.008644202,0
Male,White,0,0.024037898,0
Female,White,0,0.0023106532,0
Male,White,1,0.30753437,0
Female,White,0,0.015750196,0
Male,White,0,4.8120124e-05,0
Male,White,1,0.84623337,1
Male,White,1,0.79057777,1
Female,White,1,0.68394125,1
Female,White,0,0.02434667,0
Male,White,0,0.09802437,0
Male,White,0,0.19140963,0
